,experiment,experiment_id,well,strain,lab,strain_name,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,temperature,temperature_unit,od,dead,ungrowing,doubling_time,n0,RF_prediction_mean,RF_prediction_std
76,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,g5,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.3242877584495678,False,False,0.9999999999958982,5.504277092397355e-22,0.9954416666666666,0.0012284814474246785
77,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,g6,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.3524868188832486,False,False,0.999999999995067,6.610065706190167e-22,0.9954416666666666,0.0017427893776399955
78,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,g7,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.2460587884898815,False,False,0.9999999999957944,5.642369402666827e-22,0.990525,0.010764082077119378
79,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,g8,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.2365877817463982,False,False,0.9999999999960668,5.279964935759867e-22,0.9953333333333334,0.0008623825738636492
80,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,g9,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.3552926225313635,False,False,0.9999999999956968,5.772056620872224e-22,0.9945166666666668,0.000681229824709759
81,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h1,UWBF_23970,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.270826065405136,False,False,0.9999999999960802,5.2620359575414925e-22,0.9964445859872612,0.0009086134710719981
82,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h10,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.3127278141000356,False,False,0.999999999996861,4.223471924389953e-22,0.9877,0.00534145215377909
83,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h11,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.3704171490164,False,False,0.9999999999963128,4.9528448918571215e-22,0.9874083333333332,0.003021083322989357
84,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h12,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.3941094582784306,False,False,0.9999999999967202,4.4107992525648045e-22,0.991425,0.004221582553884168
85,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h3,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.2837909051010972,False,False,0.9999999999967056,4.4301661033323405e-22,0.9875333333333334,0.002902489353028696
86,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h4,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.2898018074778892,False,False,0.9999999999967084,4.426514876409745e-22,0.9858,0.0032523495780401573
87,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h5,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.2345436599403905,False,False,0.9999999999970438,3.980184696864897e-22,0.990375,0.00453001308149532
88,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h6,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.305913709423535,False,False,0.9999999999966904,4.45044576083053e-22,0.9896833333333334,0.004078716210516075
89,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h7,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.2745191259106343,False,False,0.999999999996572,4.607820103543011e-22,0.9898333333333332,0.003361326898490911
90,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h8,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.2830553217866865,False,False,0.9999999999969724,4.075342779051173e-22,0.9905279749899152,0.003962457624987889
91,CEN-PK-Inducible-CRISPR-4-Day-Obstacle-Course_20200721164700,r1e3gncj6smbzp,h9,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,micromole,30.0,celsius,1.3277175082975892,False,False,0.9999999999966384,4.519609046032472e-22,0.988575,0.003951687403291613
92,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a1,UWBF_6390,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.04500814402987268,False,False,2.1618151496181235,0.08667917255526858,0.9053165383387856,0.10167992567167657
93,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a10,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.050696052030807334,False,False,1.8847248189821961,0.05962382375173812,0.9143083333333334,0.13416081388200315
94,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a11,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.048924198450384496,False,False,2.267277928196436,0.08809325127428548,0.9154916666666666,0.13297421185522593
95,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a12,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.12549450675415427,False,False,2.9445456703360446,0.1266320772850315,0.9220416666666666,0.1168886693333384
96,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a2,UWBF_23970,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.034139700016577575,False,False,1.3506835169916418,0.009325839242822874,0.9728113166161452,0.017990033795474928
97,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a3,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.04491995752889336,False,False,1.653945410454552,0.0409838498460096,0.9167583333333332,0.1270452452941544
98,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a4,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.05004894842861005,False,False,2.081063526719088,0.09488291027408714,0.867125,0.1922970837686467
99,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a5,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.040168005649741136,False,False,1.8546472645376284,0.05424324951370452,0.9271083333333334,0.10161877697223742
100,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a6,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.04011658231021848,False,False,3.155795517731237,0.10919375039278773,0.9575416666666668,0.052878129449462116
101,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a7,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.05102053867129554,False,False,3.2042874820494025,0.13424017036685856,0.9082333333333332,0.12042132516940487
102,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a8,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.05437595534391168,False,False,1.9855832693575484,0.06600479075334495,0.9309583333333332,0.10343435339848632
103,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,a9,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.04613349967680752,False,False,1.7583219408088473,0.04912229754530295,0.924075,0.11009061040797256
104,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b1,UWBF_6390,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.04312641077428813,False,False,2.0652807649094562,0.07499076118392169,0.941857721933372,0.0701459387068361
105,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b10,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.12130878960521944,False,False,2.6917257961105663,0.11555486275758844,0.9415583333333334,0.07036738183225176
106,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b11,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.0527823299595979,False,False,4.420520439518112,0.1441072020103386,0.9621083333333332,0.05129287998384409
107,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b12,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.19853298155373506,False,False,3.3478851828763365,0.1620306180789249,0.9306166666666666,0.09229469107158868
108,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b2,UWBF_24864,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.05785278842411368,False,False,0.8447059752907493,0.002259586720923585,0.8939183174381912,0.04575564246988844
109,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b3,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.04877460935097052,False,False,1.8277681622728839,0.05538022578717997,0.9347833333333332,0.09574997727492242
110,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b4,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.050912597494979006,False,False,1.8035200727439928,0.05703294768772196,0.9117333333333332,0.1285785622359601
111,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b5,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.143919761631108,False,False,4.121812674406053,0.1830589802046384,0.9342333333333332,0.08175857413412033
112,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b6,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.05704127180615546,False,False,2.118942650231653,0.06393932120441817,0.94965,0.06933175478972257
113,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b7,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.09932947068503913,False,False,3.6364592519784704,0.1395754712643342,0.954425,0.05764279772555826
114,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b8,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.046552932973391664,False,False,1.9921742051901243,0.05774152597437712,0.94695,0.07400825029083652
115,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,b9,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.09903925472911408,False,False,2.689783466703328,0.10218826227099632,0.9434583333333334,0.07332069272368805
116,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c1,UWBF_6390,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.043209009152789656,False,False,2.1305179735785087,0.08905648216858225,0.9417333333333332,0.061117973352089024
117,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c10,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.05572927048550079,False,False,2.474882505220055,0.07951241041020278,0.9689,0.04203499423980855
118,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c11,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.06392703856448652,False,False,4.984633312535316,0.1569998063568547,0.9777916666666668,0.02678334716171941
119,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c12,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.04328465569896122,False,False,2.036450248202971,0.05460875083085664,0.9809833333333332,0.02135355812141024
120,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c2,UWBF_24864,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.05130292904982832,False,False,5.387196306726456,0.034929923081336745,0.8946513445300325,0.04255107559152572
121,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c3,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.0466188563068593,False,False,2.013465200436534,0.07170479975481127,0.9454166666666666,0.07586608328227179
122,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c4,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.0436490535739844,False,False,2.5929781412320074,0.08702734064296884,0.960625,0.06020733543963505
123,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c5,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.040927081150991286,False,False,2.3249831629296924,0.057178943920745975,0.9862922498744848,0.01287757222572527
124,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c6,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.08335266708077871,False,False,5.217225181631107,0.16617248666758624,0.9709,0.034843034268516836
125,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c7,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.04644530961520035,False,False,2.7109353674310217,0.08379374563744901,0.9656,0.046555963933504536
126,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c8,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.08264406928525565,False,False,4.083111809178951,0.14660437530018325,0.9698166666666668,0.030229608982903836
127,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,c9,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.10171719821314457,False,False,3.866817673659417,0.1435605117032608,0.9695333333333332,0.04269364598400339
128,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d1,UWBF_32302,transcriptic,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.035012494712480725,False,False,1.534984468839167,0.009491684875815259,0.9952065290654052,0.0024966909466096147
129,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d10,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.0727354628179369,False,False,2.372881884616445,0.08392606799618914,0.9609,0.04444908031377865
130,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d11,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.04173990049140112,False,False,1.622092877264542,0.04415073903309867,0.9823666666666666,0.013928946677891851
131,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d12,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.05425115053074964,False,False,5.064140874782325,0.13594292573440087,0.991375,0.007695567507290131
132,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d2,UWBF_24864,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.05442228979681337,False,False,9.064687098355305,0.04112516694317638,0.8742981687751256,0.05355832950761106
133,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d3,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.04989515579293545,False,False,2.1119691418157167,0.07053441333325748,0.9635,0.04119004734156058
134,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d4,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.057569439186811476,False,False,2.629795251010324,0.08217023246273396,0.97545,0.030438821459640195
135,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d5,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.04531855362559535,False,False,2.0594067736440054,0.04715708279805274,0.9789588435095758,0.02598727262900291
136,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d6,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.04374056581962226,False,False,1.8298903122272152,0.04536940818425516,0.97255,0.030698419551549644
137,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d7,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.09085205372412196,False,False,2.3372977759592715,0.07744523980958634,0.964225,0.04115390602945825
138,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d8,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.059698824219400835,False,False,3.9184309919556783,0.09930747873569767,0.9854583333333332,0.010048046613185108
139,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,d9,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.04719998309060288,False,False,1.9799560616698728,0.0511249415617983,0.9727833333333332,0.031957917931531764
140,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e1,UWBF_32302,transcriptic,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.036907973500599024,False,False,1.3315363245029517,0.007703244542192494,0.9959186586985392,0.0035541797686120366
141,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e10,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.03975052973128839,False,False,1.5396835165423404,0.02376441693129652,0.9835807992639014,0.01782882823145706
142,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e11,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.07220931546818443,False,False,3.8118987806365032,0.12131159608959645,0.979,0.019726443992584955
143,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e12,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.0354880118445916,False,False,1.3393747646534293,0.00868163699628723,0.7454228025205596,0.4911633989640784
144,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e3,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.03522760673926817,False,False,2.75069564140103,0.020252136734506328,0.9906240720515208,0.0038316525128532734
145,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e4,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.03612953205715135,False,False,1.902801260844357,0.02644609071564386,0.9896806545270144,0.008483465613998695
146,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e5,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.03648846479557456,False,False,1.4472206328113717,0.018415407680959,0.98947222355673,0.006824494356154064
147,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e6,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.034214301892705135,False,False,1.5302817610991608,0.009223011668524524,0.9928974134979996,0.002591437972154153
148,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e7,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.055534630687131235,False,False,1.9357594624442105,0.050104861092826816,0.9780916666666668,0.01674130786076427
149,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e8,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.03879690923767352,False,False,1.632633805286403,0.020972862204023786,0.9919142893923788,0.007303859338799484
150,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,e9,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.03469828814309242,False,False,7.546630824306179,0.030067557527373032,0.9793354243965144,0.01962076396672465
151,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f1,UWBF_32302,transcriptic,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03699269652012367,False,False,1.3982856121051823,0.008630833406520022,0.9935592606787254,0.006103004320006759
152,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f10,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.19447788327900328,False,False,3.1017491811218374,0.1137249095669247,0.9839,0.01694907404878248
153,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f11,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.15770575168735576,False,False,4.9037566870866165,0.15359053986424145,0.9827666666666668,0.014974620504682587
154,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f12,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.2345203969864087,False,False,3.8590274399862063,0.17530496066854062,0.7690442127773323,0.3838302836704332
155,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f3,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.049342664650748484,False,False,1.843553511276192,0.06138641024416443,0.965525,0.04202365625674643
