,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,flow_rate_uL/min,date_of_experiment,TX_plate_name,TX_project_name,TX_sample_name,total_counts,flow_volume,well,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,5ef260ee64899c5553310321,sample.transcriptic.aq1dw7h6ytxgn6d.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,2602386595df5e2efa6786966ae929d9361ec155,"beads_spherotech_rainbow | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ytxgn6d,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,16918,60000,h12,281966.66667,,
1,5ef26156b8e840f0ddda98ee,sample.transcriptic.aq1dw7h6ytqpfd6.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,67df1fbf2d37ccc9d7bfe4e57dee6fc8f178b9f4,"beads_spherotech_pps_6K | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ytqpfd6,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,8300,60000,h11,138333.33333,,
2,5ef260e464899c55533102ed,sample.transcriptic.aq1dw7h9qvqzncq.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,3beedda673070535b08905dd7fbdcc16c95a9f7e,"beads_spherotech_rainbow | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qvqzncq,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,19341,60000,h12,322350.0,,
3,5ef261055df46e3524e61f6d,sample.transcriptic.aq1dw7h9qvjbnqj.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,71ff757968ae380efcfb87353d4e545375177b63,"beads_spherotech_pps_6K | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qvjbnqj,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,26578,60000,h11,442966.66667,,
4,5ef2610cc25ffbeab280abe9,sample.transcriptic.aq1dw7h6yrx2rzm.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,3f96f55cf17b1a8cd4936aaa2a843697875389ad,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yrx2rzm,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,10000,b2,3000000.0,,
5,5ef260e264899c55533102de,sample.transcriptic.aq1dw7h6ysmmhg8.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,d1e784a5b32f5db86f7f8e3c96280a90681ebe4b,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysmmhg8,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,8247,60000,c6,137450.0,,
6,5ef261368671d5c336cdbc59,sample.transcriptic.aq1dw7h6ystah5d.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,75bbf790ac591aff8a7f3413f847aa463fbd4865,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ystah5d,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,11318,60000,c7,188633.33333,,
7,5ef2619f261fb008f49d7cce,sample.transcriptic.aq1dw7h6ys4qrnq.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,11abcdbb5918b5ea2339161f5352af6142038120,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ys4qrnq,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,b3,3333333.33333,,
8,5ef261af6f607e46318b6679,sample.transcriptic.aq1dw7h6ysg3qxz.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,75bbf790ac591aff8a7f3413f847aa463fbd4865,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysg3qxz,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,8602,60000,c5,143366.66667,,
9,5ef2614e19ce58870f5706de,sample.transcriptic.aq1dw7h6yrsgygd.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,3f96f55cf17b1a8cd4936aaa2a843697875389ad,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yrsgygd,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,b1,3333333.33333,,
10,5ef26194261fb008f49d7c94,sample.transcriptic.aq1dw7h6ysadraw.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,d1e784a5b32f5db86f7f8e3c96280a90681ebe4b,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysadraw,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,7202,60000,c4,120033.33333,,
11,5ef260df64899c55533102d0,sample.transcriptic.aq1dw7h6ys99j6x.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,3f96f55cf17b1a8cd4936aaa2a843697875389ad,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ys99j6x,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,b4,3333333.33333,,
12,5ef26149b8e840f0ddda98aa,sample.transcriptic.aq1dw7h6ysxuanf.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,ece9dacf6ed884f629b08c2bc94279be06f7b85a,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysxuanf,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,40000,a8,750000.0,,
13,5ef26115c25ffbeab280ac1d,sample.transcriptic.aq1dw7h6yt5haan.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,04e61ed92a316fcaa8e12222a7693b07662c7289,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yt5haan,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,36000,a9,833333.33333,,
14,5ef26196261fb008f49d7c9d,sample.transcriptic.aq1dw7h6ysexhu2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,11abcdbb5918b5ea2339161f5352af6142038120,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysexhu2,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,8000,b5,3750000.0,,
15,5ef261a1261fb008f49d7cd8,sample.transcriptic.aq1dw7h6yrsgygg.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,d1e784a5b32f5db86f7f8e3c96280a90681ebe4b,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yrsgygg,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,10716,60000,c1,178600.0,,
16,5ef260ef64899c5553310325,sample.transcriptic.aq1dw7h6ystah5a.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,11abcdbb5918b5ea2339161f5352af6142038120,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ystah5a,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,7000,b7,4285714.2857099995,,
17,5ef2613d8671d5c336cdbc7c,sample.transcriptic.aq1dw7h6ys4qrnt.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,75bbf790ac591aff8a7f3413f847aa463fbd4865,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ys4qrnt,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,9026,60000,c3,150433.33333,,
18,5ef261125df46e3524e61fb4,sample.transcriptic.aq1dw7h6yry6y5j.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,d1e784a5b32f5db86f7f8e3c96280a90681ebe4b,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yry6y5j,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,9015,60000,c2,150250.0,,
19,5ef26109c25ffbeab280abd6,sample.transcriptic.aq1dw7h6ysmmhg5.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,3f96f55cf17b1a8cd4936aaa2a843697875389ad,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysmmhg5,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,8000,b6,3750000.0,,
20,5ef2612f8671d5c336cdbc33,sample.transcriptic.aq1dw7h6yta33tq.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,4e65e37b2a679f11d93953a9d6d41c1cb64a8be8,"B_subtilis_GFP_medium | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yta33tq,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,42000,f9,714285.7142899999,,
21,5ef26112c25ffbeab280ac0c,sample.transcriptic.aq1dw7h6yrtn6me.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,4267464698e40990084592e11e35054282b28b6d,"B_subtilis_LG371 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yrtn6me,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,11000,d1,2727272.72727,,
22,5ef261338671d5c336cdbc4b,sample.transcriptic.aq1dw7h6ysh7x42.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,1fc7446d2fa55c5647bf9a14c8fe047009eb9c52,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysh7x42,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,32000,e5,937500.0,,
23,5ef261165df46e3524e61fc8,sample.transcriptic.aq1dw7h6ys3kjhn.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,bd157355876045aaafb0d3980c078ff2f03c1ca3,"MediaControl | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ys3kjhn,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,5604,60000,h2,93400.0,,
24,5ef2613a8671d5c336cdbc6b,sample.transcriptic.aq1dw7h6ys85c2v.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,309cb2ef3913d4fd1556cfc854daeedf63c5a034,"MediaControl | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ys85c2v,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,4669,60000,h3,77816.66667,,
25,5ef261328671d5c336cdbc44,sample.transcriptic.aq1dw7h6ysbhxey.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,004b680ff960f02f16d4661c15750921cb44e5f7,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysbhxey,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,33000,e4,909090.90909,,
26,5ef2619e261fb008f49d7cc9,sample.transcriptic.aq1dw7h6yt38w2m.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,5fb5af5ea641c03a845dfc359e8e533cbb472054,"B_subtilis_GFP_medium | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yt38w2m,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,32000,f8,937500.0,,
27,5ef260e164899c55533102dc,sample.transcriptic.aq1dw7h6ysnrqma.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,004b680ff960f02f16d4661c15750921cb44e5f7,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysnrqma,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,29000,e6,1034482.7586200001,,
28,5ef26199261fb008f49d7cb1,sample.transcriptic.aq1dw7h6yry6y5n.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,4267464698e40990084592e11e35054282b28b6d,"B_subtilis_LG371 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yry6y5n,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,10000,d2,3000000.0,,
29,5ef261ba6f607e46318b66b5,sample.transcriptic.aq1dw7h6yrvwjvj.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,bd157355876045aaafb0d3980c078ff2f03c1ca3,"MediaControl | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yrvwjvj,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,6599,60000,h1,109983.33333,,
30,5ef2619a261fb008f49d7cb3,sample.transcriptic.aq1dw7h6ys5uxss.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,685afdd8d65052b23d1895ed861e1b58bba1ca32,"B_subtilis_LG371 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ys5uxss,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,8000,d3,3750000.0,,
31,5ef26193261fb008f49d7c90,sample.transcriptic.aq1dw7h6ysvjwdc.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,1fc7446d2fa55c5647bf9a14c8fe047009eb9c52,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysvjwdc,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,33000,e7,909090.90909,,
